Open,High,Low,Volume,Close
,,,68854565.4555215,
,,,89731157.0164991,
,,,167105849.462458,
,,,69702888.5300335,
,,,84264769.8098889,
,,,92896329.7348936,
,,,76569014.1175395,
,,,64177486.5516122,
,,,83192010.556803,
,,,119998363.446003,
,,,109367601.12149,
,,,153441642.892662,
,,,173157305.633288,
,,,96380021.1737549,
,,,69274694.2458571,
,,,81919624.3692083,
,,,105150067.92232,
,,,89871232.4233135,
,,,101423062.278414,
,,,116665532.757999,
,,,103879636.849043,
,,,113688926.593192,
,,,104051391.309089,
,,,128552757.167851,
,,,132175687.299125,
,,,140380809.742668,
,,,149075408.724144,
,,,259444708.142113,
,,,215200058.963341,
,,,243693290.167113,
,,,294622244.364998,
,,,192100834.15757,
,,,26710283019.3199,
,,,20874120674.1193,
,,,209387763.935901,
,,,28959121742.041,
,,,524965378.405061,
,,,532663422.538569,
,,,502022873.413262,
,,,487697605.171759,
,,,435978522.352231,
,,,485295626.087269,
,,,493090146.580238,
,,,478896181.210754,
,,,407803150.484515,
,,,391456470.832516,
,,,415313750.410852,
,,,424972427.5213161,
,,,372311693.55258346,
,,,509313971.316893,
,,,457660051.9379861,
,,,515616519.3061173,
,,,690182930.7020558,
,,,854570165.2097627,
,,,765848017.6745967,
,,,596525983.3073426,
,,,681642870.1099824,
,,,764075575.4510685,
,,,796790444.9236224,
,,,965840605.5836946,
,,,834716513.8229641,
,,,869136720.2043983,
,,,732827430.0214826,
,,,823937833.0091082,
,,,1139231803.8043122,
,,,989515080.8280696,
,,,508090169.57150275,
,,,854391077.2345332,
,,,809567246.767477,
,,,918445382.7780788,
,,,629206956.7340268,
,,,738334532.3391634,
,,,1043640790.0814308,
,,,1429939003.6733398,
,,,1164629877.4163535,
,,,1019056588.6096945,
,,,905899376.2276268,
,,,945179739.4724189,
,,,1119665839.5883172,
,,,929589775.2505021,
,,,1178567841.8626053,
,,,1214131983.975419,
,,,1308805666.711284,
,,,1139362516.1237648,
,,,945308160.6900249,
,,,1256143677.1157923,
,,,1250890306.6645548,
,,,1576064011.1028607,
,,,1192785821.0341477,
,,,1133832828.877816,
,,,1212524313.8784533,
,,,1075666533.6410172,
,,,930648315.0808382,
,,,886282457.9237894,
,,,953628922.0161195,
,,,1095901979.7235456,
,,,936557124.5979813,
,,,788167676.0955019,
,,,716438616.1432674,
,,,850372671.7156388,
,,,727842488.1869099,
,,,1075626342.244296,
,,,967438281.8667916,
,,,982683690.2899345,
,,,1190447303.7016451,
,,,1419490754.08371,
,,,1179302983.9899075,
,,,1676850361.1136115,
,,,1543326329.0467298,
,,,1692582467.196581,
,,,1120096045.310006,
,,,888532372.9989505,
,,,990558821.0816221,
,,,960312531.2615312,
,,,867323872.7365448,
,,,952136002.6576316,
,,,886562180.9892114,
,,,938138556.8931231,
,,,780583418.7423186,
,,,912728955.8672398,
,,,1034799193.1492971,
,,,840892037.605563,
,,,913661144.8233123,
,,,542981596.5380135,
,,,621798045.1565442,
,,,872906517.3573184,
,,,812781072.4978408,
,,,924928956.747725,
,,,835723671.7379532,
,,,1165978078.7578783,
,,,1520827019.866152,
,,,1198875248.4194303,
,,,1058413017.1358495,
,,,1179117992.3460538,
,,,871086463.3302243,
,,,1085861191.8256655,
,,,1651914826.9563286,
,,,1214238106.0647452,
,,,1140842320.9925432,
,,,1298457221.8244305,
,,,1265534847.5726466,
,,,1460056395.1888118,
,,,1308264776.260857,
,,,1358681218.18934,
,,,1095354071.0755224,
,,,1946205728.9795938,
,,,1794461265.7647865,
,,,1234835529.4561667,
,,,1098283687.0358043,
,,,1316221596.5099485,
,,,1127011231.7326963,
,,,1621898149.3113444,
,,,1385625367.610986,
,,,1324637229.4283998,
,,,2265991619.0591006,
,,,2721315080.6387978,
,,,1801964024.5059788,
,,,1454995575.461174,
,,,1882208442.9061613,
,,,1453280078.4675028,
,,,1055855028.2021883,
,,,1232527498.0142918,
,,,1245369744.9326613,
,,,1413206281.6649146,
,,,1186398867.9573312,
,,,1459459068.2526367,
,,,1457964054.177263,
,,,1212584944.6594744,
,,,1287049710.7780106,
,,,981919976.6474481,
,,,984356371.4159508,
,,,936623910.3535928,
,,,1094419239,
,,,875293616.7,
,,,1034542155,
,,,975323837.6,
,,,988331547.5,
,,,1143502712,
,,,1008948639,
,,,990560199.8,
,,,1021414058,
,,,852533093.5,
,,,804302298,
,,,933249680.2,
,,,1266909007,
,,,1353006269,
,,,1371489332,
,,,1922969024,
,,,2507166376,
,,,1882616238,
,,,2055578928,
,,,1907158941,
,,,2434163823,
,,,897054224.4,
,,,992126854.4,
,,,991879039.6,
,,,858148415.6,
,,,999802848.6,
,,,1161680698,
,,,861035404,
,,,628245394.2,
,,,750516132.9,
,,,680010896.1,
,,,887720264.8,
,,,646909762.7,
,,,638715292.7,
,,,693978910.1,
,,,703916059,
,,,606923264.3,
,,,631648716.9,
,,,553596151.3,
,,,670914774.7,
,,,580254645.4,
,,,581568999.2,
,,,493136434.4,
,,,494597092.3,
,,,571389163.4,
,,,610191651.7,
,,,700492723.1,
,,,537410059.2,
,,,554826262.5,
,,,495146902.2,
,,,462247967.5,
,,,452804821.6,
,,,534299988.5,
,,,555009866.7,
,,,626403250.9,
,,,633189682.4,
,,,530304578,
,,,418168580.6,
,,,437526797.1,
,,,561911793,
,,,537098412.8,
,,,530500223.5,
,,,860549599.7,
,,,614730542.2,
,,,632524815.4,
,,,528312208.7,
,,,602319017,
,,,488580113.6,
,,,575073239.5,
,,,737672836.5,
,,,540134379.6,
,,,554909467.1,
,,,657263547.4,
,,,747027382.2,
,,,855161646.4,
,,,690349553.4,
,,,591323577.9,
,,,650241196.9,
,,,737981251.1,
,,,888937212.2,
,,,1064304406,
,,,1052097012,
,,,1801691135,
,,,1359514795,
,,,866564262.8,
,,,1057183278,
,,,808797431.4,
,,,725353196.1,
,,,717950424.9,
,,,602102806.8,
,,,916274318.5,
,,,576292235.8,
,,,562822278.6,
,,,549094538.3,
,,,411111120.5,
,,,528755187.9,
,,,593924460.6,
,,,547385085,
,,,709715623,
,,,1783650459,
,,,824972214.8,
,,,598455194.4,
,,,666267538.9,
,,,610337287.6,
,,,640553003.2,
,,,624563561.5,
,,,422174265.1,
,,,674489821.9,
,,,474889086.2,
,,,479550383.1,
,,,347828077,
,,,745701764.1,
,,,872530333.1,
,,,1171333242,
,,,663712169.6,
,,,715346434.1,
,,,470362122.9,
,,,429822334.8,
,,,366226752.4,
,,,320841925.5,
,,,483258612.1,
,,,648796097.3,
,,,314970460.6,
,,,282750686.3,
,,,303059899,
,,,301842320.7,
,,,366249437.9,
,,,403964499.9,
,,,338579838.6,
,,,231751973.1,
,,,262686064.6,
,,,365399076.3,
,,,370823881.5,
,,,314981208.6,
,,,241920363.7,
,,,191158126.9,
,,,172816270.6,
,,,187535188.8,
,,,248416883.9,
,,,222847776,
,,,194978103.8,
,,,277892539.6,
,,,264783505,
,,,223987999,
,,,342681698.3,
,,,394323769.8,
,,,308473089,
,,,245999720.5,
,,,299077901.1,
,,,215319242.9,
,,,152877054,
,,,190542502.1,
,,,234371956.6,
,,,209426116,
,,,199614267.4,
,,,151943393,
,,,136414129.7,
,,,169785753.5,
,,,170985179.3,
,,,167861959.5,
